Episode 1 reward -300.7291212688374 in 111 steps, epsilon=0.9900652399233649
Episode 2 reward -127.84482598088195 in 127 steps, epsilon=0.9788328877841892
Episode 3 reward -140.7453778396844 in 74 steps, epsilon=0.9723535276146666
Episode 4 reward -140.06233771351458 in 72 steps, epsilon=0.9660951394494494
Episode 5 reward -163.5782871734466 in 89 steps, epsilon=0.9584210928706605
Episode 6 reward -178.64811187112298 in 94 steps, epsilon=0.9503897410884857
Episode 7 reward -177.12305992333967 in 85 steps, epsilon=0.943192061762345
Episode 8 reward -298.9555536158409 in 70 steps, epsilon=0.9373103274172787
Episode 9 reward -180.93980702093563 in 99 steps, epsilon=0.9290618524960168
Episode 10 reward -176.52981652378327 in 106 steps, epsilon=0.9203202094186338
Episode 11 reward -164.96920071680455 in 69 steps, epsilon=0.914679482859838
Episode 12 reward -163.75487386541732 in 82 steps, epsilon=0.9080264259131229
Episode 13 reward -119.80284108990466 in 83 steps, epsilon=0.9013475622046335
Episode 14 reward -335.5467321595434 in 100 steps, epsilon=0.8933740207359985
Episode 15 reward -127.51888053263801 in 96 steps, epsilon=0.8857940721042813
Episode 16 reward -162.26934436207515 in 119 steps, epsilon=0.8764985407525405
Episode 17 reward -129.16203228371262 in 60 steps, epsilon=0.871853498569692
Episode 18 reward -151.6038183486566 in 61 steps, epsilon=0.8671595234078859
Episode 19 reward -161.15116165897814 in 77 steps, epsilon=0.8612750792616373
Episode 20 reward -148.70399323550123 in 64 steps, epsilon=0.8564184764605194
Episode 21 reward -197.14075367099434 in 62 steps, epsilon=0.8517431902701448
Episode 22 reward -163.3880880206516 in 73 steps, epsilon=0.8462754465271518
Episode 23 reward -398.8486120194237 in 110 steps, epsilon=0.8381114011853575
Episode 24 reward -149.21046257928572 in 57 steps, epsilon=0.8339161340685635
Episode 25 reward -328.10359534382997 in 103 steps, epsilon=0.8263955951507973
Episode 26 reward -234.586686447943 in 88 steps, epsilon=0.820031357629059
Episode 27 reward -388.2295228988729 in 86 steps, epsilon=0.8138656385468378
Episode 28 reward -416.73242061323816 in 103 steps, epsilon=0.8065505597966465
Episode 29 reward -303.6606727651204 in 88 steps, epsilon=0.8003601924352786
Episode 30 reward -374.9408152784958 in 84 steps, epsilon=0.7945018064870736
Episode 31 reward -255.3763518929569 in 70 steps, epsilon=0.7896572695029517
Episode 32 reward -193.08988869570982 in 94 steps, epsilon=0.7832048649820076
Episode 33 reward -218.38784671757836 in 66 steps, epsilon=0.7787105603925853
Episode 34 reward -201.9469974514904 in 106 steps, epsilon=0.7715542240421186
Episode 35 reward -145.65953669292085 in 61 steps, epsilon=0.7674702121754872
Episode 36 reward -104.2942638763421 in 92 steps, epsilon=0.7613576471365497
Episode 37 reward -194.1612521915339 in 79 steps, epsilon=0.7561535051508613
Episode 38 reward -240.38884646403923 in 116 steps, epsilon=0.7485861002949187
Episode 39 reward -144.38104562559147 in 66 steps, epsilon=0.7443195272117955
